timestamp;buyer;seller;symbol;currency;price;quantity
1000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
3100;;;ASH_COATED_OSMIUM;XIRECS;10012.0;6
5600;;;ASH_COATED_OSMIUM;XIRECS;9991.0;8
6400;;;INTARIAN_PEPPER_ROOT;XIRECS;12000.0;4
7500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
9900;;;ASH_COATED_OSMIUM;XIRECS;10004.0;5
10100;;;INTARIAN_PEPPER_ROOT;XIRECS;12017.0;6
10600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;10
12300;;;ASH_COATED_OSMIUM;XIRECS;9994.0;6
14600;;;ASH_COATED_OSMIUM;XIRECS;10010.0;4
17600;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
18000;;;ASH_COATED_OSMIUM;XIRECS;9993.0;8
19200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
19400;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
19500;;;ASH_COATED_OSMIUM;XIRECS;9990.0;10
20200;;;INTARIAN_PEPPER_ROOT;XIRECS;12016.0;5
20300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;2
21900;;;INTARIAN_PEPPER_ROOT;XIRECS;12015.0;3
22500;;;ASH_COATED_OSMIUM;XIRECS;9994.0;5
22800;;;INTARIAN_PEPPER_ROOT;XIRECS;12029.0;4
23000;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
24300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;4
28200;;;ASH_COATED_OSMIUM;XIRECS;10009.0;5
28800;;;ASH_COATED_OSMIUM;XIRECS;9993.0;10
28800;;;INTARIAN_PEPPER_ROOT;XIRECS;12035.0;4
29000;;;ASH_COATED_OSMIUM;XIRECS;9991.0;6
31700;;;INTARIAN_PEPPER_ROOT;XIRECS;12035.0;4
33800;;;ASH_COATED_OSMIUM;XIRECS;9991.0;10
34000;;;INTARIAN_PEPPER_ROOT;XIRECS;12027.0;6
36200;;;ASH_COATED_OSMIUM;XIRECS;9993.0;3
36900;;;ASH_COATED_OSMIUM;XIRECS;9989.0;3
37600;;;ASH_COATED_OSMIUM;XIRECS;10011.0;9
38500;;;ASH_COATED_OSMIUM;XIRECS;10009.0;9
40400;;;INTARIAN_PEPPER_ROOT;XIRECS;12034.0;6
41300;;;INTARIAN_PEPPER_ROOT;XIRECS;12035.0;7
41700;;;ASH_COATED_OSMIUM;XIRECS;10008.0;8
43100;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
43300;;;ASH_COATED_OSMIUM;XIRECS;10009.0;6
43600;;;INTARIAN_PEPPER_ROOT;XIRECS;12039.0;4
44700;;;ASH_COATED_OSMIUM;XIRECS;9993.0;2
47700;;;INTARIAN_PEPPER_ROOT;XIRECS;12044.0;4
48200;;;ASH_COATED_OSMIUM;XIRECS;9990.0;2
48400;;;ASH_COATED_OSMIUM;XIRECS;9990.0;8
49400;;;ASH_COATED_OSMIUM;XIRECS;10006.0;5
49600;;;INTARIAN_PEPPER_ROOT;XIRECS;12043.0;3
49800;;;INTARIAN_PEPPER_ROOT;XIRECS;12046.0;3
51300;;;ASH_COATED_OSMIUM;XIRECS;9989.0;9
53200;;;INTARIAN_PEPPER_ROOT;XIRECS;12060.0;4
54000;;;ASH_COATED_OSMIUM;XIRECS;9989.0;6
54300;;;ASH_COATED_OSMIUM;XIRECS;10004.0;4
54800;;;ASH_COATED_OSMIUM;XIRECS;10004.0;10
57200;;;ASH_COATED_OSMIUM;XIRECS;9989.0;5
